Member_number,Date,itemDescription,year,month,day,day_of_week
4820,23/07/2015,syrup,2015,7,23,3
4970,23/07/2015,berries,2015,7,23,3
4970,23/07/2015,sliced cheese,2015,7,23,3
1000,24/07/2015,canned beer,2015,7,24,4
1000,24/07/2015,misc. beverages,2015,7,24,4
1482,24/07/2015,bottled beer,2015,7,24,4
1482,24/07/2015,sausage,2015,7,24,4
1482,24/07/2015,cream cheese ,2015,7,24,4
1482,24/07/2015,frozen vegetables,2015,7,24,4
1785,24/07/2015,ham,2015,7,24,4
1785,24/07/2015,berries,2015,7,24,4
1833,24/07/2015,frozen chicken,2015,7,24,4
1833,24/07/2015,dessert,2015,7,24,4
1844,24/07/2015,UHT-milk,2015,7,24,4
1844,24/07/2015,pip fruit,2015,7,24,4
1844,24/07/2015,specialty chocolate,2015,7,24,4
1844,24/07/2015,chewing gum,2015,7,24,4
1844,24/07/2015,canned fruit,2015,7,24,4
2355,24/07/2015,tropical fruit,2015,7,24,4
2355,24/07/2015,bottled beer,2015,7,24,4
2764,24/07/2015,other vegetables,2015,7,24,4
2764,24/07/2015,curd,2015,7,24,4
3460,24/07/2015,pork,2015,7,24,4
3460,24/07/2015,root vegetables,2015,7,24,4
3460,24/07/2015,root vegetables,2015,7,24,4
3460,24/07/2015,curd,2015,7,24,4
3460,24/07/2015,canned vegetables,2015,7,24,4
3460,24/07/2015,cream cheese ,2015,7,24,4
3460,24/07/2015,fruit/vegetable juice,2015,7,24,4
3460,24/07/2015,nut snack,2015,7,24,4
3551,24/07/2015,pork,2015,7,24,4
3551,24/07/2015,pastry,2015,7,24,4
3630,24/07/2015,hard cheese,2015,7,24,4
3630,24/07/2015,curd,2015,7,24,4
3764,24/07/2015,frozen potato products,2015,7,24,4
3764,24/07/2015,margarine,2015,7,24,4
3878,24/07/2015,citrus fruit,2015,7,24,4
3878,24/07/2015,rolls/buns,2015,7,24,4
3985,24/07/2015,liver loaf,2015,7,24,4
3985,24/07/2015,canned beer,2015,7,24,4
3985,24/07/2015,candy,2015,7,24,4
4019,24/07/2015,rolls/buns,2015,7,24,4
4019,24/07/2015,margarine,2015,7,24,4
4019,24/07/2015,domestic eggs,2015,7,24,4
4305,24/07/2015,pastry,2015,7,24,4
4305,24/07/2015,coffee,2015,7,24,4
4305,24/07/2015,newspapers,2015,7,24,4
1064,25/07/2015,long life bakery product,2015,7,25,5
1064,25/07/2015,root vegetables,2015,7,25,5
1064,25/07/2015,other vegetables,2015,7,25,5
1239,25/07/2015,finished products,2015,7,25,5
1239,25/07/2015,yogurt,2015,7,25,5
1239,25/07/2015,bottled beer,2015,7,25,5
1239,25/07/2015,bottled water,2015,7,25,5
1442,25/07/2015,pastry,2015,7,25,5
1442,25/07/2015,onions,2015,7,25,5
1503,25/07/2015,chicken,2015,7,25,5
1503,25/07/2015,finished products,2015,7,25,5
1503,25/07/2015,meat,2015,7,25,5
1503,25/07/2015,fruit/vegetable juice,2015,7,25,5
1561,25/07/2015,whole milk,2015,7,25,5
1561,25/07/2015,domestic eggs,2015,7,25,5
1561,25/07/2015,long life bakery product,2015,7,25,5
2143,25/07/2015,canned beer,2015,7,25,5
2143,25/07/2015,tropical fruit,2015,7,25,5
2143,25/07/2015,pet care,2015,7,25,5
2738,25/07/2015,other vegetables,2015,7,25,5
2738,25/07/2015,rolls/buns,2015,7,25,5
3173,25/07/2015,whipped/sour cream,2015,7,25,5
3173,25/07/2015,root vegetables,2015,7,25,5
3300,25/07/2015,cat food,2015,7,25,5
3300,25/07/2015,newspapers,2015,7,25,5
3331,25/07/2015,waffles,2015,7,25,5
3331,25/07/2015,whole milk,2015,7,25,5
3331,25/07/2015,shopping bags,2015,7,25,5
3331,25/07/2015,flour,2015,7,25,5
3331,25/07/2015,shopping bags,2015,7,25,5
3419,25/07/2015,tropical fruit,2015,7,25,5
3419,25/07/2015,pot plants,2015,7,25,5
3438,25/07/2015,liquor,2015,7,25,5
3438,25/07/2015,Instant food products,2015,7,25,5
3508,25/07/2015,dessert,2015,7,25,5
3508,25/07/2015,curd,2015,7,25,5
3661,25/07/2015,pip fruit,2015,7,25,5
3661,25/07/2015,citrus fruit,2015,7,25,5
3661,25/07/2015,other vegetables,2015,7,25,5
3661,25/07/2015,white wine,2015,7,25,5
3661,25/07/2015,frozen vegetables,2015,7,25,5
3982,25/07/2015,sausage,2015,7,25,5
3982,25/07/2015,yogurt,2015,7,25,5
3986,25/07/2015,tropical fruit,2015,7,25,5
3986,25/07/2015,curd,2015,7,25,5
3986,25/07/2015,whole milk,2015,7,25,5
3986,25/07/2015,other vegetables,2015,7,25,5
4298,25/07/2015,butter,2015,7,25,5
4298,25/07/2015,whole milk,2015,7,25,5
4298,25/07/2015,root vegetables,2015,7,25,5
4298,25/07/2015,butter,2015,7,25,5
4485,25/07/2015,root vegetables,2015,7,25,5
4485,25/07/2015,beef,2015,7,25,5
4485,25/07/2015,whole milk,2015,7,25,5
4485,25/07/2015,curd,2015,7,25,5
4645,25/07/2015,domestic eggs,2015,7,25,5
4645,25/07/2015,whole milk,2015,7,25,5
4645,25/07/2015,fruit/vegetable juice,2015,7,25,5
1497,26/07/2015,shopping bags,2015,7,26,6
1497,26/07/2015,butter milk,2015,7,26,6
1660,26/07/2015,beef,2015,7,26,6
1660,26/07/2015,specialty chocolate,2015,7,26,6
1854,26/07/2015,other vegetables,2015,7,26,6
1854,26/07/2015,newspapers,2015,7,26,6
1908,26/07/2015,ice cream,2015,7,26,6
1908,26/07/2015,butter,2015,7,26,6
2060,26/07/2015,pip fruit,2015,7,26,6
2060,26/07/2015,specialty fat,2015,7,26,6
2294,26/07/2015,chocolate,2015,7,26,6
2294,26/07/2015,citrus fruit,2015,7,26,6
2294,26/07/2015,bottled beer,2015,7,26,6
2294,26/07/2015,bottled water,2015,7,26,6
2294,26/07/2015,red/blush wine,2015,7,26,6
3135,26/07/2015,yogurt,2015,7,26,6
3135,26/07/2015,onions,2015,7,26,6
3330,26/07/2015,hamburger meat,2015,7,26,6
3330,26/07/2015,chewing gum,2015,7,26,6
3330,26/07/2015,curd,2015,7,26,6
3622,26/07/2015,soda,2015,7,26,6
3622,26/07/2015,cake bar,2015,7,26,6
3790,26/07/2015,sausage,2015,7,26,6
3790,26/07/2015,domestic eggs,2015,7,26,6
3790,26/07/2015,sweet spreads,2015,7,26,6
4035,26/07/2015,yogurt,2015,7,26,6
4035,26/07/2015,frozen dessert,2015,7,26,6
4103,26/07/2015,chicken,2015,7,26,6
4103,26/07/2015,whole milk,2015,7,26,6
4166,26/07/2015,bottled beer,2015,7,26,6
4166,26/07/2015,yogurt,2015,7,26,6
4166,26/07/2015,pastry,2015,7,26,6
4166,26/07/2015,butter,2015,7,26,6
4166,26/07/2015,shopping bags,2015,7,26,6
4387,26/07/2015,canned beer,2015,7,26,6
4387,26/07/2015,brown bread,2015,7,26,6
4808,26/07/2015,meat,2015,7,26,6
4808,26/07/2015,fish,2015,7,26,6
4808,26/07/2015,meat spreads,2015,7,26,6
4808,26/07/2015,abrasive cleaner,2015,7,26,6
4808,26/07/2015,margarine,2015,7,26,6
4898,26/07/2015,sausage,2015,7,26,6
4898,26/07/2015,flour,2015,7,26,6
1092,27/07/2015,rolls/buns,2015,7,27,0
1092,27/07/2015,grapes,2015,7,27,0
1092,27/07/2015,bottled beer,2015,7,27,0
1092,27/07/2015,sausage,2015,7,27,0
1092,27/07/2015,salty snack,2015,7,27,0
1092,27/07/2015,Instant food products,2015,7,27,0
1092,27/07/2015,domestic eggs,2015,7,27,0
1092,27/07/2015,bottled water,2015,7,27,0
1118,27/07/2015,ham,2015,7,27,0
1118,27/07/2015,yogurt,2015,7,27,0
1298,27/07/2015,bottled beer,2015,7,27,0
1298,27/07/2015,Instant food products,2015,7,27,0
1505,27/07/2015,shopping bags,2015,7,27,0
1505,27/07/2015,beef,2015,7,27,0
1505,27/07/2015,citrus fruit,2015,7,27,0
1505,27/07/2015,cat food,2015,7,27,0
2466,27/07/2015,beef,2015,7,27,0
2466,27/07/2015,other vegetables,2015,7,27,0
2538,27/07/2015,other vegetables,2015,7,27,0
2538,27/07/2015,seasonal products,2015,7,27,0
2538,27/07/2015,bottled water,2015,7,27,0
2671,27/07/2015,chewing gum,2015,7,27,0
2671,27/07/2015,sugar,2015,7,27,0
2759,27/07/2015,yogurt,2015,7,27,0
2759,27/07/2015,rolls/buns,2015,7,27,0
3058,27/07/2015,sausage,2015,7,27,0
3058,27/07/2015,butter,2015,7,27,0
3501,27/07/2015,rolls/buns,2015,7,27,0
3501,27/07/2015,UHT-milk,2015,7,27,0
3730,27/07/2015,candy,2015,7,27,0
3730,27/07/2015,other vegetables,2015,7,27,0
3973,27/07/2015,curd,2015,7,27,0
3973,27/07/2015,coffee,2015,7,27,0
4070,27/07/2015,sausage,2015,7,27,0
4070,27/07/2015,other vegetables,2015,7,27,0
4104,27/07/2015,other vegetables,2015,7,27,0
4104,27/07/2015,whipped/sour cream,2015,7,27,0
4104,27/07/2015,whole milk,2015,7,27,0
4104,27/07/2015,sugar,2015,7,27,0
4133,27/07/2015,root vegetables,2015,7,27,0
4133,27/07/2015,semi-finished bread,2015,7,27,0
4153,27/07/2015,bottled water,2015,7,27,0
4153,27/07/2015,rolls/buns,2015,7,27,0
4453,27/07/2015,chicken,2015,7,27,0
4453,27/07/2015,soda,2015,7,27,0
4566,27/07/2015,frankfurter,2015,7,27,0
4566,27/07/2015,pastry,2015,7,27,0
4569,27/07/2015,sausage,2015,7,27,0
4569,27/07/2015,sausage,2015,7,27,0
4569,27/07/2015,pip fruit,2015,7,27,0
4569,27/07/2015,sliced cheese,2015,7,27,0
4569,27/07/2015,root vegetables,2015,7,27,0
4569,27/07/2015,butter milk,2015,7,27,0
4929,27/07/2015,rolls/buns,2015,7,27,0
4929,27/07/2015,grapes,2015,7,27,0
4929,27/07/2015,potato products,2015,7,27,0
1096,28/07/2015,pip fruit,2015,7,28,1
1096,28/07/2015,fruit/vegetable juice,2015,7,28,1
1357,28/07/2015,ham,2015,7,28,1
1357,28/07/2015,brown bread,2015,7,28,1
1409,28/07/2015,sausage,2015,7,28,1
1409,28/07/2015,tropical fruit,2015,7,28,1
1583,28/07/2015,frankfurter,2015,7,28,1
1583,28/07/2015,sausage,2015,7,28,1
1583,28/07/2015,pastry,2015,7,28,1
1583,28/07/2015,newspapers,2015,7,28,1
1583,28/07/2015,newspapers,2015,7,28,1
1583,28/07/2015,honey,2015,7,28,1
1651,28/07/2015,beef,2015,7,28,1
1651,28/07/2015,chicken,2015,7,28,1
1705,28/07/2015,frozen fish,2015,7,28,1
1705,28/07/2015,whole milk,2015,7,28,1
2032,28/07/2015,pork,2015,7,28,1
2032,28/07/2015,tropical fruit,2015,7,28,1
2032,28/07/2015,dessert,2015,7,28,1
2032,28/07/2015,meat spreads,2015,7,28,1
2032,28/07/2015,whole milk,2015,7,28,1
2171,28/07/2015,citrus fruit,2015,7,28,1
2171,28/07/2015,butter,2015,7,28,1
2188,28/07/2015,hamburger meat,2015,7,28,1
2188,28/07/2015,pip fruit,2015,7,28,1
2188,28/07/2015,rolls/buns,2015,7,28,1
2188,28/07/2015,dishes,2015,7,28,1
2495,28/07/2015,nuts/prunes,2015,7,28,1
2495,28/07/2015,butter,2015,7,28,1
2495,28/07/2015,soda,2015,7,28,1
2495,28/07/2015,bottled beer,2015,7,28,1
2910,28/07/2015,turkey,2015,7,28,1
2910,28/07/2015,root vegetables,2015,7,28,1
2910,28/07/2015,frozen meals,2015,7,28,1
2910,28/07/2015,soda,2015,7,28,1
2910,28/07/2015,spread cheese,2015,7,28,1
3023,28/07/2015,rolls/buns,2015,7,28,1
3023,28/07/2015,root vegetables,2015,7,28,1
3023,28/07/2015,bottled beer,2015,7,28,1
3023,28/07/2015,yogurt,2015,7,28,1
3023,28/07/2015,pickled vegetables,2015,7,28,1
3295,28/07/2015,root vegetables,2015,7,28,1
3295,28/07/2015,sausage,2015,7,28,1
3295,28/07/2015,hamburger meat,2015,7,28,1
3295,28/07/2015,rum,2015,7,28,1
3295,28/07/2015,house keeping products,2015,7,28,1
3812,28/07/2015,whole milk,2015,7,28,1
3812,28/07/2015,frozen potato products,2015,7,28,1
3840,28/07/2015,liqueur,2015,7,28,1
3840,28/07/2015,yogurt,2015,7,28,1
3878,28/07/2015,frankfurter,2015,7,28,1
3878,28/07/2015,pork,2015,7,28,1
3878,28/07/2015,tropical fruit,2015,7,28,1
3878,28/07/2015,pastry,2015,7,28,1
4296,28/07/2015,tropical fruit,2015,7,28,1
4296,28/07/2015,chicken,2015,7,28,1
4296,28/07/2015,waffles,2015,7,28,1
4313,28/07/2015,frankfurter,2015,7,28,1
4313,28/07/2015,shopping bags,2015,7,28,1
4437,28/07/2015,pork,2015,7,28,1
4437,28/07/2015,soft cheese,2015,7,28,1
4437,28/07/2015,rolls/buns,2015,7,28,1
4437,28/07/2015,butter milk,2015,7,28,1
4437,28/07/2015,butter,2015,7,28,1
4548,28/07/2015,herbs,2015,7,28,1
4548,28/07/2015,root vegetables,2015,7,28,1
4551,28/07/2015,chicken,2015,7,28,1
4551,28/07/2015,artif. sweetener,2015,7,28,1
4857,28/07/2015,citrus fruit,2015,7,28,1
4857,28/07/2015,tropical fruit,2015,7,28,1
4881,28/07/2015,yogurt,2015,7,28,1
4881,28/07/2015,chewing gum,2015,7,28,1
4881,28/07/2015,whipped/sour cream,2015,7,28,1
4881,28/07/2015,shopping bags,2015,7,28,1
4943,28/07/2015,sausage,2015,7,28,1
4943,28/07/2015,soda,2015,7,28,1
1407,29/07/2015,white wine,2015,7,29,2
1407,29/07/2015,ham,2015,7,29,2
1407,29/07/2015,whole milk,2015,7,29,2
1407,29/07/2015,coffee,2015,7,29,2
1407,29/07/2015,bottled water,2015,7,29,2
1474,29/07/2015,frankfurter,2015,7,29,2
1474,29/07/2015,Instant food products,2015,7,29,2
1874,29/07/2015,frozen vegetables,2015,7,29,2
1874,29/07/2015,yogurt,2015,7,29,2
1875,29/07/2015,coffee,2015,7,29,2
1875,29/07/2015,butter milk,2015,7,29,2
1917,29/07/2015,chicken,2015,7,29,2
1917,29/07/2015,herbs,2015,7,29,2
2110,29/07/2015,frankfurter,2015,7,29,2
2110,29/07/2015,tropical fruit,2015,7,29,2
2110,29/07/2015,frozen meals,2015,7,29,2
2110,29/07/2015,soda,2015,7,29,2
2234,29/07/2015,canned beer,2015,7,29,2
2234,29/07/2015,sausage,2015,7,29,2
2234,29/07/2015,pork,2015,7,29,2
2234,29/07/2015,whipped/sour cream,2015,7,29,2
2234,29/07/2015,margarine,2015,7,29,2
2234,29/07/2015,pickled vegetables,2015,7,29,2
2234,29/07/2015,pastry,2015,7,29,2
2265,29/07/2015,other vegetables,2015,7,29,2
2265,29/07/2015,chewing gum,2015,7,29,2
2446,29/07/2015,chicken,2015,7,29,2
2446,29/07/2015,tropical fruit,2015,7,29,2
2792,29/07/2015,condensed milk,2015,7,29,2
2792,29/07/2015,frankfurter,2015,7,29,2
2792,29/07/2015,berries,2015,7,29,2
2792,29/07/2015,whole milk,2015,7,29,2
2792,29/07/2015,liver loaf,2015,7,29,2
2792,29/07/2015,sliced cheese,2015,7,29,2
2792,29/07/2015,domestic eggs,2015,7,29,2
2792,29/07/2015,rolls/buns,2015,7,29,2
2792,29/07/2015,frozen fish,2015,7,29,2
2842,29/07/2015,sausage,2015,7,29,2
2842,29/07/2015,whole milk,2015,7,29,2
3141,29/07/2015,root vegetables,2015,7,29,2
3141,29/07/2015,whole milk,2015,7,29,2
3312,29/07/2015,meat,2015,7,29,2
3312,29/07/2015,whole milk,2015,7,29,2
3677,29/07/2015,pastry,2015,7,29,2
3677,29/07/2015,rolls/buns,2015,7,29,2
3689,29/07/2015,liqueur,2015,7,29,2
3689,29/07/2015,whole milk,2015,7,29,2
3689,29/07/2015,onions,2015,7,29,2
3689,29/07/2015,soda,2015,7,29,2
4291,29/07/2015,citrus fruit,2015,7,29,2
4291,29/07/2015,citrus fruit,2015,7,29,2
4694,29/07/2015,ice cream,2015,7,29,2
4694,29/07/2015,whole milk,2015,7,29,2
1108,30/07/2015,brown bread,2015,7,30,3
1108,30/07/2015,whole milk,2015,7,30,3
1108,30/07/2015,shopping bags,2015,7,30,3
1264,30/07/2015,sausage,2015,7,30,3
1264,30/07/2015,other vegetables,2015,7,30,3
1264,30/07/2015,tropical fruit,2015,7,30,3
1264,30/07/2015,mayonnaise,2015,7,30,3
2091,30/07/2015,citrus fruit,2015,7,30,3
2091,30/07/2015,onions,2015,7,30,3
2208,30/07/2015,pork,2015,7,30,3
2208,30/07/2015,root vegetables,2015,7,30,3
2208,30/07/2015,hamburger meat,2015,7,30,3
2208,30/07/2015,frankfurter,2015,7,30,3
2208,30/07/2015,coffee,2015,7,30,3
2208,30/07/2015,curd,2015,7,30,3
2208,30/07/2015,cake bar,2015,7,30,3
2208,30/07/2015,soda,2015,7,30,3
2476,30/07/2015,butter milk,2015,7,30,3
2476,30/07/2015,canned beer,2015,7,30,3
2599,30/07/2015,specialty chocolate,2015,7,30,3
2599,30/07/2015,white wine,2015,7,30,3
2599,30/07/2015,nuts/prunes,2015,7,30,3
2599,30/07/2015,cream cheese ,2015,7,30,3
2599,30/07/2015,cake bar,2015,7,30,3
2599,30/07/2015,yogurt,2015,7,30,3
2599,30/07/2015,frozen vegetables,2015,7,30,3
3132,30/07/2015,chicken,2015,7,30,3
3132,30/07/2015,yogurt,2015,7,30,3
3132,30/07/2015,waffles,2015,7,30,3
3256,30/07/2015,pork,2015,7,30,3
3256,30/07/2015,soda,2015,7,30,3
3465,30/07/2015,sausage,2015,7,30,3
3465,30/07/2015,other vegetables,2015,7,30,3
3519,30/07/2015,sausage,2015,7,30,3
3519,30/07/2015,hamburger meat,2015,7,30,3
3519,30/07/2015,other vegetables,2015,7,30,3
3600,30/07/2015,pip fruit,2015,7,30,3
3600,30/07/2015,meat,2015,7,30,3
3600,30/07/2015,frozen vegetables,2015,7,30,3
3600,30/07/2015,bottled water,2015,7,30,3
3911,30/07/2015,sausage,2015,7,30,3
3911,30/07/2015,dessert,2015,7,30,3
3929,30/07/2015,specialty cheese,2015,7,30,3
3929,30/07/2015,yogurt,2015,7,30,3
4372,30/07/2015,meat,2015,7,30,3
4372,30/07/2015,pork,2015,7,30,3
4372,30/07/2015,other vegetables,2015,7,30,3
4372,30/07/2015,other vegetables,2015,7,30,3
4372,30/07/2015,root vegetables,2015,7,30,3
4372,30/07/2015,other vegetables,2015,7,30,3
4372,30/07/2015,pip fruit,2015,7,30,3
4372,30/07/2015,margarine,2015,7,30,3
4450,30/07/2015,UHT-milk,2015,7,30,3
4450,30/07/2015,condensed milk,2015,7,30,3
4450,30/07/2015,pastry,2015,7,30,3
4548,30/07/2015,sausage,2015,7,30,3
4548,30/07/2015,specialty bar,2015,7,30,3
4795,30/07/2015,sausage,2015,7,30,3
4795,30/07/2015,sliced cheese,2015,7,30,3
1010,31/07/2015,pip fruit,2015,7,31,4
1010,31/07/2015,candles,2015,7,31,4
1010,31/07/2015,rolls/buns,2015,7,31,4
1212,31/07/2015,root vegetables,2015,7,31,4
1212,31/07/2015,other vegetables,2015,7,31,4
1233,31/07/2015,chicken,2015,7,31,4
1233,31/07/2015,whole milk,2015,7,31,4
1347,31/07/2015,whole milk,2015,7,31,4
1347,31/07/2015,other vegetables,2015,7,31,4
1364,31/07/2015,soda,2015,7,31,4
1364,31/07/2015,whipped/sour cream,2015,7,31,4
1386,31/07/2015,pork,2015,7,31,4
1386,31/07/2015,soda,2015,7,31,4
1800,31/07/2015,vinegar,2015,7,31,4
1800,31/07/2015,rolls/buns,2015,7,31,4
1905,31/07/2015,ham,2015,7,31,4
1905,31/07/2015,whole milk,2015,7,31,4
1905,31/07/2015,candy,2015,7,31,4
2433,31/07/2015,soda,2015,7,31,4
2433,31/07/2015,whole milk,2015,7,31,4
2450,31/07/2015,whipped/sour cream,2015,7,31,4
2450,31/07/2015,cream cheese ,2015,7,31,4
2516,31/07/2015,light bulbs,2015,7,31,4
2516,31/07/2015,whole milk,2015,7,31,4
2687,31/07/2015,sausage,2015,7,31,4
2687,31/07/2015,sausage,2015,7,31,4
2687,31/07/2015,rolls/buns,2015,7,31,4
2687,31/07/2015,sweet spreads,2015,7,31,4
2687,31/07/2015,instant coffee,2015,7,31,4
2687,31/07/2015,fruit/vegetable juice,2015,7,31,4
2687,31/07/2015,long life bakery product,2015,7,31,4
2687,31/07/2015,shopping bags,2015,7,31,4
2756,31/07/2015,sausage,2015,7,31,4
2756,31/07/2015,rolls/buns,2015,7,31,4
2756,31/07/2015,misc. beverages,2015,7,31,4
2756,31/07/2015,processed cheese,2015,7,31,4
2769,31/07/2015,flower soil/fertilizer,2015,7,31,4
2769,31/07/2015,rolls/buns,2015,7,31,4
2937,31/07/2015,whole milk,2015,7,31,4
2937,31/07/2015,other vegetables,2015,7,31,4
3292,31/07/2015,dishes,2015,7,31,4
3292,31/07/2015,dessert,2015,7,31,4
3651,31/07/2015,root vegetables,2015,7,31,4
3651,31/07/2015,butter milk,2015,7,31,4
3651,31/07/2015,shopping bags,2015,7,31,4
3651,31/07/2015,cream cheese ,2015,7,31,4
3871,31/07/2015,bottled beer,2015,7,31,4
3871,31/07/2015,tropical fruit,2015,7,31,4
3938,31/07/2015,meat,2015,7,31,4
3938,31/07/2015,other vegetables,2015,7,31,4
4022,31/07/2015,chicken,2015,7,31,4
4022,31/07/2015,yogurt,2015,7,31,4
4187,31/07/2015,sausage,2015,7,31,4
4187,31/07/2015,bottled beer,2015,7,31,4
4266,31/07/2015,canned beer,2015,7,31,4
4266,31/07/2015,sausage,2015,7,31,4
4266,31/07/2015,butter,2015,7,31,4
4266,31/07/2015,other vegetables,2015,7,31,4
4266,31/07/2015,salty snack,2015,7,31,4
4646,31/07/2015,other vegetables,2015,7,31,4
4646,31/07/2015,bottled water,2015,7,31,4
4816,31/07/2015,other vegetables,2015,7,31,4
4816,31/07/2015,other vegetables,2015,7,31,4
1306,01/08/2015,yogurt,2015,8,1,5
1306,01/08/2015,frozen vegetables,2015,8,1,5
1900,01/08/2015,other vegetables,2015,8,1,5
1900,01/08/2015,soda,2015,8,1,5
2004,01/08/2015,beef,2015,8,1,5
2004,01/08/2015,other vegetables,2015,8,1,5
2222,01/08/2015,yogurt,2015,8,1,5
2222,01/08/2015,dental care,2015,8,1,5
2398,01/08/2015,tropical fruit,2015,8,1,5
2398,01/08/2015,soda,2015,8,1,5
2398,01/08/2015,oil,2015,8,1,5
2427,01/08/2015,other vegetables,2015,8,1,5
2427,01/08/2015,butter,2015,8,1,5
2427,01/08/2015,whipped/sour cream,2015,8,1,5
2462,01/08/2015,pork,2015,8,1,5
2462,01/08/2015,pastry,2015,8,1,5
2462,01/08/2015,candy,2015,8,1,5
2532,01/08/2015,dessert,2015,8,1,5
2532,01/08/2015,sugar,2015,8,1,5
2715,01/08/2015,rolls/buns,2015,8,1,5
2715,01/08/2015,male cosmetics,2015,8,1,5
2814,01/08/2015,pip fruit,2015,8,1,5
2814,01/08/2015,yogurt,2015,8,1,5
2888,01/08/2015,flour,2015,8,1,5
2888,01/08/2015,brown bread,2015,8,1,5
2996,01/08/2015,domestic eggs,2015,8,1,5
2996,01/08/2015,other vegetables,2015,8,1,5
3255,01/08/2015,domestic eggs,2015,8,1,5
3255,01/08/2015,whole milk,2015,8,1,5
3599,01/08/2015,meat,2015,8,1,5
3599,01/08/2015,citrus fruit,2015,8,1,5
3914,01/08/2015,canned beer,2015,8,1,5
3914,01/08/2015,cake bar,2015,8,1,5
4170,01/08/2015,soda,2015,8,1,5
4170,01/08/2015,rolls/buns,2015,8,1,5
4294,01/08/2015,other vegetables,2015,8,1,5
4294,01/08/2015,frozen vegetables,2015,8,1,5
4294,01/08/2015,cling film/bags,2015,8,1,5
4294,01/08/2015,bottled water,2015,8,1,5
4691,01/08/2015,soda,2015,8,1,5
4691,01/08/2015,shopping bags,2015,8,1,5
4691,01/08/2015,other vegetables,2015,8,1,5
4691,01/08/2015,rolls/buns,2015,8,1,5
4825,01/08/2015,beef,2015,8,1,5
4825,01/08/2015,root vegetables,2015,8,1,5
1477,02/08/2015,liquor,2015,8,2,6
1477,02/08/2015,rolls/buns,2015,8,2,6
1477,02/08/2015,cream cheese ,2015,8,2,6
1750,02/08/2015,onions,2015,8,2,6
1750,02/08/2015,pastry,2015,8,2,6
1750,02/08/2015,soda,2015,8,2,6
2503,02/08/2015,beef,2015,8,2,6
2503,02/08/2015,whole milk,2015,8,2,6
2602,02/08/2015,sausage,2015,8,2,6
2602,02/08/2015,tropical fruit,2015,8,2,6
2602,02/08/2015,margarine,2015,8,2,6
2854,02/08/2015,coffee,2015,8,2,6
2854,02/08/2015,other vegetables,2015,8,2,6
2854,02/08/2015,candy,2015,8,2,6
2854,02/08/2015,whole milk,2015,8,2,6
3297,02/08/2015,sausage,2015,8,2,6
3297,02/08/2015,dessert,2015,8,2,6
3413,02/08/2015,frankfurter,2015,8,2,6
3413,02/08/2015,sausage,2015,8,2,6
3752,02/08/2015,onions,2015,8,2,6
3752,02/08/2015,other vegetables,2015,8,2,6
3800,02/08/2015,newspapers,2015,8,2,6
3800,02/08/2015,root vegetables,2015,8,2,6
3809,02/08/2015,bottled beer,2015,8,2,6
3809,02/08/2015,dog food,2015,8,2,6
3809,02/08/2015,oil,2015,8,2,6
4109,02/08/2015,berries,2015,8,2,6
4109,02/08/2015,whipped/sour cream,2015,8,2,6
4270,02/08/2015,bottled water,2015,8,2,6
4270,02/08/2015,shopping bags,2015,8,2,6
4299,02/08/2015,citrus fruit,2015,8,2,6
4299,02/08/2015,whole milk,2015,8,2,6
4299,02/08/2015,beef,2015,8,2,6
4299,02/08/2015,shopping bags,2015,8,2,6
4459,02/08/2015,sausage,2015,8,2,6
4459,02/08/2015,hamburger meat,2015,8,2,6
4459,02/08/2015,white bread,2015,8,2,6
4699,02/08/2015,pasta,2015,8,2,6
4699,02/08/2015,sausage,2015,8,2,6
4699,02/08/2015,rolls/buns,2015,8,2,6
4699,02/08/2015,root vegetables,2015,8,2,6
4699,02/08/2015,flower (seeds),2015,8,2,6
4776,02/08/2015,sausage,2015,8,2,6
4776,02/08/2015,butter,2015,8,2,6
4776,02/08/2015,cream cheese ,2015,8,2,6
4994,02/08/2015,sausage,2015,8,2,6
4994,02/08/2015,fruit/vegetable juice,2015,8,2,6
1237,03/08/2015,rolls/buns,2015,8,3,0
1237,03/08/2015,hard cheese,2015,8,3,0
1286,03/08/2015,herbs,2015,8,3,0
1286,03/08/2015,dessert,2015,8,3,0
1286,03/08/2015,yogurt,2015,8,3,0
1500,03/08/2015,sausage,2015,8,3,0
1500,03/08/2015,pasta,2015,8,3,0
1538,03/08/2015,sausage,2015,8,3,0
1538,03/08/2015,hamburger meat,2015,8,3,0
1748,03/08/2015,pip fruit,2015,8,3,0
1748,03/08/2015,roll products ,2015,8,3,0
1748,03/08/2015,beverages,2015,8,3,0
1748,03/08/2015,whole milk,2015,8,3,0
1748,03/08/2015,canned fish,2015,8,3,0
1748,03/08/2015,sugar,2015,8,3,0
1892,03/08/2015,other vegetables,2015,8,3,0
1892,03/08/2015,specialty bar,2015,8,3,0
2141,03/08/2015,citrus fruit,2015,8,3,0
2141,03/08/2015,whole milk,2015,8,3,0
2200,03/08/2015,chicken,2015,8,3,0
2200,03/08/2015,citrus fruit,2015,8,3,0
2200,03/08/2015,sugar,2015,8,3,0
2404,03/08/2015,pork,2015,8,3,0
2404,03/08/2015,tea,2015,8,3,0
2420,03/08/2015,frankfurter,2015,8,3,0
2420,03/08/2015,shopping bags,2015,8,3,0
2542,03/08/2015,liquor,2015,8,3,0
2542,03/08/2015,yogurt,2015,8,3,0
